,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_prune,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining
18,23,Sp013,N24,0.093,-1795.993088,-1751.80239,-44.19069799999988390482,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,24,Sp013,Sp005,0.090,-1795.993043,-1751.80239,-44.19065299999988383206,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,25,Sp013,N26,0.090,-1758.821093,-1751.80239,-7.01870299999995950202,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,26,Sp013,Sp008,0.096,-1758.821093,-1751.80239,-7.01870299999995950202,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,27,Sp013,N28,0.094,-1758.82081,-1751.80239,-7.01841999999987820047,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,28,Sp013,Sp002,0.090,-1758.821135,-1751.80239,-7.01874499999985346221,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,29,Sp013,Sp010,0.089,-1795.993064,-1751.80239,-44.19067399999994449900,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,30,Sp013,Sp003,0.093,-1795.993043,-1751.80239,-44.19065299999988383206,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,31,Sp013,Sp007,0.091,-1758.821093,-1751.80239,-7.01870299999995950202,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,32,Sp013,Sp006,0.092,-1758.821087,-1751.80239,-7.01869699999997465056,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,33,Sp013,N36,0.089,-1758.820904,-1751.80239,-7.01851399999986824696,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,34,Sp013,Sp000,0.094,-1758.821223,-1751.80239,-7.01883299999985865725,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,35,Sp013,Sp012,0.091,-1757.053502,-1751.80239,-5.25111199999992095400,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
18,36,Sp013,Sp001,0.093,-1758.821323,-1751.80239,-7.01893299999983355519,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712666,0.160491
19,0,Sp017,N1,0.095,-1755.405301,-1751.80239,-3.60291099999994912650,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,1,Sp017,Sp020,0.094,-1762.740336,-1751.80239,-10.93794600000001082662,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,2,Sp017,Sp015,0.091,-1762.740519,-1751.80239,-10.93812899999988985655,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,3,Sp017,N4,0.091,-1753.761,-1751.80239,-1.95860999999990781362,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,4,Sp017,N5,0.090,-1755.405304,-1751.80239,-3.60291399999982786539,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,5,Sp017,N6,0.093,-1753.760775,-1751.80239,-1.95838499999990744982,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,6,Sp017,N7,0.092,-1753.760603,-1751.80239,-1.95821299999988696072,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,7,Sp017,N8,0.095,-1775.209274,-1751.80239,-23.40688399999999091960,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,8,Sp017,Sp009,0.095,-1775.209299,-1751.80239,-23.40690900000004148751,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,9,Sp017,N10,0.095,-1760.301529,-1751.80239,-8.49913900000001376611,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,10,Sp017,N11,0.092,-1760.285668,-1751.80239,-8.48327799999992748781,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,11,Sp017,Sp018,0.094,-1753.760554,-1751.80239,-1.95816399999989698699,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,12,Sp017,Sp014,0.090,-1751.813547,-1751.80239,-0.01115699999991193181,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,13,Sp017,N14,0.093,-1794.41931,-1751.80239,-42.61691999999993640813,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,14,Sp017,N15,0.093,-1794.419311,-1751.80239,-42.61692100000004757021,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,15,Sp017,N16,0.093,-1768.081844,-1751.80239,-16.27945399999998699059,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,16,Sp017,N17,0.092,-1768.081887,-1751.80239,-16.27949699999999211286,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,17,Sp017,N18,0.093,-1767.820097,-1751.80239,-16.01770699999997304985,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,18,Sp017,Sp013,0.093,-1767.819989,-1751.80239,-16.01759900000001834997,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,19,Sp017,Sp011,0.095,-1794.418952,-1751.80239,-42.61656199999993077654,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,20,Sp017,Sp004,0.092,-1794.419283,-1751.80239,-42.61689299999989088974,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,21,Sp017,N24,0.090,-1794.419276,-1751.80239,-42.61688600000002224988,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,22,Sp017,Sp005,0.090,-1794.419276,-1751.80239,-42.61688600000002224988,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,23,Sp017,N26,0.094,-1768.081779,-1751.80239,-16.27938900000003741297,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,24,Sp017,Sp008,0.093,-1768.081779,-1751.80239,-16.27938900000003741297,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,25,Sp017,N28,0.091,-1768.08233,-1751.80239,-16.27993999999989682692,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,26,Sp017,Sp002,0.093,-1768.082263,-1751.80239,-16.27987299999995229882,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,27,Sp017,Sp019,0.090,-1790.104638,-1751.80239,-38.30224799999996321276,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,28,Sp017,Sp016,0.096,-1790.104638,-1751.80239,-38.30224799999996321276,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,29,Sp017,Sp010,0.090,-1794.41924,-1751.80239,-42.61684999999988576747,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,30,Sp017,Sp003,0.092,-1794.419241,-1751.80239,-42.61685099999999692955,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,31,Sp017,Sp007,0.093,-1768.081713,-1751.80239,-16.27932299999997667328,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,32,Sp017,Sp006,0.093,-1768.081701,-1751.80239,-16.27931100000000697037,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,33,Sp017,N36,0.090,-1768.082772,-1751.80239,-16.28038199999991775258,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,34,Sp017,Sp000,0.091,-1768.082769,-1751.80239,-16.28037900000003901368,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,35,Sp017,Sp012,0.092,-1762.657711,-1751.80239,-10.85532100000000355067,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
19,36,Sp017,Sp001,0.090,-1768.083148,-1751.80239,-16.28075799999987793854,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970687999999994,0.160491
20,0,Sp014,N1,0.094,-1755.407651,-1751.80239,-3.60526099999992766243,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,1,Sp014,Sp020,0.090,-1756.922649,-1751.80239,-5.12025900000003275636,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,2,Sp014,Sp015,0.093,-1756.922301,-1751.80239,-5.11991100000000187720,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,3,Sp014,N4,0.093,-1753.760613,-1751.80239,-1.95822299999986171315,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,4,Sp014,N5,0.093,-1755.405253,-1751.80239,-3.60286299999984294118,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,5,Sp014,N6,0.093,-1753.760699,-1751.80239,-1.95830899999987195770,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,6,Sp014,N7,0.091,-1753.760564,-1751.80239,-1.95817399999987173942,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,7,Sp014,N8,0.091,-1775.209486,-1751.80239,-23.40709599999991041841,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,8,Sp014,Sp009,0.090,-1775.209647,-1751.80239,-23.40725699999984499300,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,9,Sp014,N10,0.091,-1760.279767,-1751.80239,-8.47737699999993310485,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,10,Sp014,N11,0.091,-1760.279785,-1751.80239,-8.47739499999988765921,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,11,Sp014,Sp018,0.092,-1753.760603,-1751.80239,-1.95821299999988696072,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,12,Sp014,Sp017,0.096,-1751.813481,-1751.80239,-0.01109099999985119211,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,13,Sp014,N14,0.092,-1803.685331,-1751.80239,-51.88294099999984609894,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,14,Sp014,N15,0.092,-1803.685335,-1751.80239,-51.88294499999983599992,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,15,Sp014,N16,0.095,-1771.738692,-1751.80239,-19.93630199999984142778,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,16,Sp014,N17,0.092,-1771.738318,-1751.80239,-19.93592799999987619231,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,17,Sp014,N18,0.094,-1770.615613,-1751.80239,-18.81322299999987990304,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,18,Sp014,Sp013,0.093,-1770.980651,-1751.80239,-19.17826100000002043089,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,19,Sp014,Sp011,0.094,-1803.685361,-1751.80239,-51.88297099999999772990,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,20,Sp014,Sp004,0.090,-1803.685333,-1751.80239,-51.88294299999984104943,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,21,Sp014,N24,0.093,-1803.685336,-1751.80239,-51.88294599999994716200,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,22,Sp014,Sp005,0.094,-1803.68533,-1751.80239,-51.88293999999996231054,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,23,Sp014,N26,0.097,-1771.738695,-1751.80239,-19.93630499999994754035,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,24,Sp014,Sp008,0.091,-1771.738695,-1751.80239,-19.93630499999994754035,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,25,Sp014,N28,0.092,-1771.738412,-1751.80239,-19.93602199999986623880,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,26,Sp014,Sp002,0.091,-1771.738736,-1751.80239,-19.93634599999995771213,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,27,Sp014,Sp019,0.096,-1793.553935,-1751.80239,-41.75154499999985091563,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,28,Sp014,Sp016,0.091,-1793.553935,-1751.80239,-41.75154499999985091563,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,29,Sp014,Sp010,0.093,-1803.685313,-1751.80239,-51.88292299999989154458,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,30,Sp014,Sp003,0.093,-1803.68533,-1751.80239,-51.88293999999996231054,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,31,Sp014,Sp007,0.094,-1771.738697,-1751.80239,-19.93630699999994249083,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,32,Sp014,Sp006,0.090,-1771.738694,-1751.80239,-19.93630399999983637827,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,33,Sp014,N36,0.097,-1771.738506,-1751.80239,-19.93611599999985628529,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,34,Sp014,Sp000,0.094,-1771.738828,-1751.80239,-19.93643799999995280814,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,35,Sp014,Sp012,0.097,-1769.191943,-1751.80239,-17.38955299999997805571,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
20,36,Sp014,Sp001,0.094,-1771.738924,-1751.80239,-19.93653399999993780511,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970761999999993,0.160491
21,0,Sp011,N1,0.097,-1764.133388,-1751.80239,-12.33099799999990864308,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,1,Sp011,Sp020,0.092,-1770.810637,-1751.80239,-19.00824699999998301791,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,2,Sp011,Sp015,0.096,-1770.810715,-1751.80239,-19.00832500000001346052,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,3,Sp011,N4,0.093,-1764.133349,-1751.80239,-12.33095899999989342177,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,4,Sp011,N5,0.091,-1751.814759,-1751.80239,-0.01236900000003515743,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,5,Sp011,N6,0.093,-1795.597084,-1751.80239,-43.79469399999993584061,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,6,Sp011,N7,0.097,-1795.596971,-1751.80239,-43.79458099999988007767,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,7,Sp011,N8,no ll opt_no time,-1751.802389,-1751.80239,0.00000100000011116208,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,8,Sp011,Sp009,0.091,-1751.813435,-1751.80239,-0.01104499999996733095,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,9,Sp011,N10,0.092,-1802.306686,-1751.80239,-50.50429599999984020542,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,10,Sp011,N11,0.097,-1802.306719,-1751.80239,-50.50432899999987057527,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,11,Sp011,Sp018,0.092,-1795.5971,-1751.80239,-43.79470999999989544449,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,12,Sp011,N13,0.093,-1795.597109,-1751.80239,-43.79471899999998640851,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,13,Sp011,N15,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,14,Sp011,Sp004,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,15,Sp011,N16,0.091,-1804.525923,-1751.80239,-52.72353299999986120383,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,16,Sp011,N17,0.093,-1804.525805,-1751.80239,-52.72341499999993175152,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,17,Sp011,N18,0.093,-1807.983465,-1751.80239,-56.18107499999996434781,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,18,Sp011,Sp013,0.100,-1809.344333,-1751.80239,-57.54194299999994655082,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,19,Sp011,Sp017,0.092,-1797.870029,-1751.80239,-46.06763899999987188494,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,20,Sp011,Sp014,0.093,-1797.870095,-1751.80239,-46.06770499999993262463,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,21,Sp011,N24,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,22,Sp011,Sp005,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,23,Sp011,N26,0.092,-1804.525928,-1751.80239,-52.72353799999996226688,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,24,Sp011,Sp008,0.094,-1804.525928,-1751.80239,-52.72353799999996226688,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,25,Sp011,N28,0.091,-1804.526155,-1751.80239,-52.72376499999995758117,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,26,Sp011,Sp002,0.093,-1804.526248,-1751.80239,-52.72385799999983646558,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,27,Sp011,Sp019,0.094,-1818.488643,-1751.80239,-66.68625299999985145405,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,28,Sp011,Sp016,0.095,-1818.488643,-1751.80239,-66.68625299999985145405,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,29,Sp011,Sp010,no ll opt_no time,-1751.802374,-1751.80239,0.00001599999995960388,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,30,Sp011,Sp003,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,31,Sp011,Sp007,0.092,-1804.525931,-1751.80239,-52.72354099999984100577,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,32,Sp011,Sp006,0.111,-1804.525921,-1751.80239,-52.72353099999986625335,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,33,Sp011,N36,0.090,-1804.526504,-1751.80239,-52.72411399999987224874,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,34,Sp011,Sp000,0.091,-1799.926552,-1751.80239,-48.12416199999984200986,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,35,Sp011,Sp012,0.092,-1804.526765,-1751.80239,-52.72437500000000909495,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
21,36,Sp011,Sp001,0.093,-1804.526947,-1751.80239,-52.72455700000000433647,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656482,0.160491
22,0,Sp004,N1,0.092,-1764.133432,-1751.80239,-12.33104200000002492743,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,1,Sp004,Sp020,0.093,-1770.81103,-1751.80239,-19.00864000000001396984,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,2,Sp004,Sp015,0.092,-1770.811047,-1751.80239,-19.00865699999985736213,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,3,Sp004,N4,0.095,-1764.133424,-1751.80239,-12.33103400000004512549,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,4,Sp004,N5,0.092,-1751.814799,-1751.80239,-0.01240899999993416714,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,5,Sp004,N6,0.092,-1801.92899,-1751.80239,-50.12660000000005311449,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,6,Sp004,N7,0.093,-1801.923506,-1751.80239,-50.12111600000002908928,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,7,Sp004,N8,no ll opt_no time,-1751.802332,-1751.80239,0.00005800000008093775,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,8,Sp004,Sp009,0.095,-1751.813757,-1751.80239,-0.01136699999983648013,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,9,Sp004,N10,0.090,-1807.681673,-1751.80239,-55.87928299999998671410,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,10,Sp004,N11,0.094,-1807.680937,-1751.80239,-55.87854700000002594606,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,11,Sp004,Sp018,0.095,-1800.712638,-1751.80239,-48.91024799999991046207,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,12,Sp004,N13,0.093,-1800.712665,-1751.80239,-48.91027499999995598046,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,13,Sp004,N15,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,14,Sp004,Sp011,0.093,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,15,Sp004,N16,0.093,-1810.098392,-1751.80239,-58.29600200000004406320,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,16,Sp004,N17,0.093,-1810.098252,-1751.80239,-58.29586199999994278187,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,17,Sp004,N18,0.091,-1809.83246,-1751.80239,-58.03007000000002335582,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,18,Sp004,Sp013,0.095,-1811.931437,-1751.80239,-60.12904699999990043580,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,19,Sp004,Sp017,0.090,-1803.078653,-1751.80239,-51.27626299999997172563,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,20,Sp004,Sp014,0.091,-1803.078762,-1751.80239,-51.27637200000003758760,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,21,Sp004,N24,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,22,Sp004,Sp005,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,23,Sp004,N26,0.091,-1810.098397,-1751.80239,-58.29600699999991775258,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,24,Sp004,Sp008,0.093,-1810.098397,-1751.80239,-58.29600699999991775258,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,25,Sp004,N28,0.093,-1810.098579,-1751.80239,-58.29618899999991299410,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,26,Sp004,Sp002,0.092,-1810.098693,-1751.80239,-58.29630299999985254544,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,27,Sp004,Sp019,0.094,-1819.933154,-1751.80239,-68.13076399999999921420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,28,Sp004,Sp016,0.094,-1819.933154,-1751.80239,-68.13076399999999921420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,29,Sp004,Sp010,no ll opt_no time,-1751.802317,-1751.80239,0.00007300000015675323,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,30,Sp004,Sp003,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,31,Sp004,Sp007,0.090,-1810.0984,-1751.80239,-58.29601000000002386514,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,32,Sp004,Sp006,0.096,-1810.098391,-1751.80239,-58.29600099999993290112,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,33,Sp004,N36,0.089,-1810.098906,-1751.80239,-58.29651599999988320633,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,34,Sp004,Sp000,0.092,-1810.09901,-1751.80239,-58.29661999999984800525,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,35,Sp004,Sp012,0.095,-1810.099134,-1751.80239,-58.29674399999998968269,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
22,36,Sp004,Sp001,0.094,-1810.099348,-1751.80239,-58.29695799999990413198,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
23,0,N24,N1,0.094,-1764.13341,-1751.80239,-12.33101999999985309842,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,1,N24,Sp020,0.094,-1770.811009,-1751.80239,-19.00861899999995330290,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,2,N24,Sp015,0.093,-1770.811036,-1751.80239,-19.00864599999999882129,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,3,N24,N4,0.092,-1764.1334,-1751.80239,-12.33100999999987834599,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,4,N24,N5,0.091,-1751.814777,-1751.80239,-0.01238699999998971180,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,5,N24,N6,0.093,-1801.95587,-1751.80239,-50.15347999999994499376,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,6,N24,N7,0.090,-1801.949988,-1751.80239,-50.14759800000001632725,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,7,N24,N8,no ll opt_no time,-1751.802388,-1751.80239,0.00000199999999495049,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,8,N24,Sp009,0.088,-1751.813753,-1751.80239,-0.01136299999984657916,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
